ClientID,Surname,Firstname,FICOScore,Subsidiary,Gender,Age,Balance,Products,BankCC,Active,RegDeposits,LifeInsur,PlatStatus,Terminated
61BOS20160CJ1192655675287P,Collazo,Jann,721,Boston,Female,33,111645,2,1,1,15169,1,1,0
40ATL20110MK92394029989264N,Media,Kelsi,697,Atlanta,Female,34,45787,1,1,0,8506,0,0,0
61BOS20140ME13316342469276N,Magrone,Eric,616,Boston,Male,30,138100,1,1,1,13817,0,0,0
40ATL20120HW85213778776730N,Harless,Waylon,651,Atlanta,Male,34,55743,2,1,0,3475,1,0,0
91CHL20130CA14513099513979P,Comiskey,Armando,654,Chapel Hill,Male,33,0,2,1,0,18146,1,1,0
61BOS20120DG39145409656108N,Duitch,Gianna,540,Boston,Female,28,83775,1,1,0,7772,0,0,0
61BOS20100SK83715279900938N,Shue,Keith,749,Boston,Male,28,976,2,1,0,2269,0,0,0
61BOS20190GR75399697896433N,Grogan,Rob,838,Boston,Male,40,104586,1,0,0,15397,0,0,1
91CHL20180RJ47684834618849N,Ruz,Jamison,632,Chapel Hill,Male,30,-41,1,1,0,3308,0,0,0
61BOS20110EL20651715047951P,Edelblute,Linh,639,Boston,Female,26,458,2,1,0,8158,0,1,0
91CHL20140LG45933847942545N,Leisinger,Guadalupe,637,Chapel Hill,Female,34,-1015,2,1,1,581,1,0,0
91CHL20150AL86744180481834N,Alison,Lyn,489,Chapel Hill,Female,43,36,2,0,1,13875,1,0,0
40ATL20130TD13080705389339N,Tisher,Deidre,662,Atlanta,Female,28,72381,1,1,0,13489,0,0,0
91CHL20120OC58691218536895N,Oginski,Carlita,669,Chapel Hill,Female,48,103936,1,1,0,6057,0,0,0
91CHL20110AK78441045267N,Ascol,Kandice,660,Chapel Hill,Female,33,95907,1,1,0,9208,0,0,0
61BOS20180DZ27077481102560N,Derenthal,Zackary,515,Boston,Male,43,93845,1,0,0,13296,0,0,1
61BOS20110PA79866177660129P,Pollard,Antone,498,Boston,Male,39,113417,2,1,0,16756,1,1,0
40ATL20100DA53137114448411N,Dec,Amal,577,Atlanta,Female,40,116546,1,1,1,12505,0,0,0
61BOS20170WC31228883216207N,Wojcik,Cyrstal,744,Boston,Female,50,116392,1,0,0,1985,0,0,1
61BOS20190PL81201412463721N,Pires,Lala,752,Boston,Female,42,161,1,1,0,118,0,0,1
40ATL20190AR68269491280413N,Adside,Rolf,610,Atlanta,Male,52,113681,3,1,0,1595,0,0,1
40ATL20120TP99139096254351N,Togni,Phillip,459,Atlanta,Male,41,37589,2,0,1,14601,1,0,0
91CHL20160DR41852434488521N,Dubrock,Ray,781,Chapel Hill,Male,54,75476,1,1,0,17935,0,0,1
91CHL20160MM59932187807088N,Mayrant,Myles,612,Chapel Hill,Male,56,174676,1,0,1,1779,0,0,0
61BOS20150BE77978909097677N,Babat,Emerald,638,Boston,Female,32,-125,1,0,0,9015,0,0,0
61BOS20100AL68417864668314N,Arciola,Lincoln,900,Boston,Male,30,0,1,1,0,458,0,0,1
40ATL20190KA7474592092723N,Kamalii,Ariel,743,Atlanta,Male,45,125465,2,1,1,9352,0,0,1
40ATL20160HR49664475647079N,Hunnings,Rodrigo,574,Atlanta,Male,33,30421,2,0,1,5040,1,0,0
61BOS20150HF7207909954711P,Hasenauer,Flora,803,Boston,Female,41,688,2,1,0,16658,1,1,0
91CHL20130GB1571012637467N,Gisriel,Bonny,578,Chapel Hill,Female,56,-1344,1,0,1,14203,0,0,0
40ATL20090HA57655447825817N,Hawelu,Aaron,611,Atlanta,Male,72,91179,3,0,1,10089,1,0,0
40ATL20160TJ59557847508855P,Tonner,Jeffie,667,Atlanta,Female,38,166046,2,1,0,14066,1,1,0
91CHL20110BB32413323585395N,Broyhill,Brittaney,470,Chapel Hill,Female,25,81824,1,0,0,16035,0,0,0
40ATL20190SA54815424728242N,Stacy,Augustine,628,Atlanta,Male,52,116815,1,1,0,17035,0,0,1
61BOS20160AQ33457053099845N,Adie,Quincy,587,Boston,Male,36,137388,1,0,1,11512,0,0,0
91CHL20110GJ62939178113815N,Gorrill,Jean,571,Chapel Hill,Male,36,-44,1,1,1,2565,0,0,0
91CHL20170LD8750239968426N,Lory,Davis,537,Chapel Hill,Male,32,-992,2,0,1,7645,1,0,0
40ATL20120OC92211305173871N,Ohlshausen,Christian,645,Atlanta,Male,41,108627,1,0,2,12995,0,0,0
61BOS20150KC95190208028323N,Kunis,Clint,614,Boston,Male,26,112301,1,1,0,18177,0,0,0
61BOS20080QC94351335005012N,Qadeer,Cori,675,Boston,Female,31,131063,1,0,0,5735,0,0,0
40ATL20160HN60629175348215P,Hoit,Nathan,454,Atlanta,Male,28,129493,2,1,1,6478,0,1,0
61BOS20180PD26858383231924N,Prauner,Dee,567,Boston,Male,36,920,1,0,0,10785,0,0,0
61BOS20170OW34255094907869N,Oestmann,Whitney,527,Boston,Female,33,107873,1,0,1,16808,0,0,0
40ATL20100WD28760205409203N,Whitis,Denisse,421,Atlanta,Female,36,134792,1,1,0,17852,0,0,0
40ATL20170MG81467980296530P,Menefee,Gwendolyn,642,Atlanta,Female,35,107904,2,1,1,17724,1,1,0
61BOS20140EW13956214432187N,Eichelberger,Wendell,687,Boston,Male,34,252,1,0,1,6095,0,0,0
91CHL20180BG46729483333251P,Brook,Gonzalo,738,Chapel Hill,Male,35,1542,3,1,0,4855,0,1,0
91CHL20150OL98692590075243N,Olaya,Luigi,641,Chapel Hill,Male,44,-127,2,0,1,15517,1,0,0
61BOS20100OH94466223287220N,Ovitt,Harmony,598,Boston,Female,47,139363,1,1,0,7322,0,0,0
61BOS20120HT29315726038555P,Hertler,Tory,755,Boston,Male,35,668,2,1,0,13532,1,1,0
91CHL20160CW70261305623331N,Casley,Waldo,700,Chapel Hill,Male,33,60535,1,1,0,1321,0,0,1
61BOS20130GE81857375288931N,Genereux,Emilio,500,Boston,Male,32,-953,2,0,0,11733,1,0,0
91CHL20150RH78991041515550N,Rifenbery,Homer,590,Chapel Hill,Male,31,142314,1,1,1,1336,0,0,0
61BOS20080TA50744684588601P,Truesdell,Alaina,559,Boston,Female,41,75247,2,1,1,5717,1,1,0
61BOS20170SE96732077375170N,Sarria,Emma,685,Boston,Female,58,126628,1,1,1,7944,0,0,1
40ATL20160ES47011096365015N,Eshenbrenner,Shavon,712,Atlanta,Female,35,61032,1,0,0,3368,0,0,1
61BOS20110TP51497304017674N,Tarka,Pat,405,Boston,Male,31,560,1,0,0,16731,0,0,0
61BOS20160PA16357653711704N,Peres,Arnoldo,637,Boston,Male,26,-212,2,0,1,12287,0,0,0
91CHL20170BA32261338206628N,Bortle,Adalberto,705,Chapel Hill,Male,35,75603,1,0,1,10980,0,0,1
91CHL20120LG4721369368432N,Lightsey,Guillermo,496,Chapel Hill,Male,43,89709,1,1,0,8432,0,0,0
40ATL20130HS47680885923444N,Hemeyer,Shella,586,Atlanta,Female,29,34574,1,0,0,13319,0,0,0
61BOS20190SS64509330530193N,Scerbo,Syreeta,625,Boston,Female,35,142869,1,1,1,6215,0,0,1
61BOS20120DK65261063096794P,Dancy,Kennith,624,Boston,Male,39,95618,2,1,0,9119,1,1,0
61BOS20190PD31887730221950N,Piggee,Dave,582,Boston,Male,50,112237,1,1,0,8353,0,0,1
91CHL20130CJ61655785767383N,Courton,Joaquin,484,Chapel Hill,Male,43,-714,2,0,1,13558,1,0,0
61BOS20140LC56343901233794N,Lajoye,Chance,525,Boston,Male,35,180762,1,1,1,7051,0,0,0
61BOS20110HE68138295019446N,Hartsch,Elisa,524,Boston,Female,45,1494,3,0,1,1075,1,0,0
91CHL20180LM99790045484446P,Laurel,Mario,618,Chapel Hill,Male,25,142334,2,1,1,6002,0,1,0
61BOS20190CN68201985185317N,Concepcion,Neta,715,Boston,Female,33,187318,1,1,1,6002,0,0,1
40ATL20190ML96026946178335N,Mehle,Latoya,764,Atlanta,Female,40,140276,2,1,0,14040,0,0,1
61BOS20180BB25609071133927N,Beaulieu,Bernardo,581,Boston,Male,41,108863,1,0,1,9942,0,0,0
40ATL20170MB4457631043650N,Mcmanis,Brenda,779,Atlanta,Female,38,84214,1,0,0,8902,0,0,1
91CHL20160HV91175986398211N,Heidenescher,Vina,773,Chapel Hill,Female,43,0,1,1,0,5488,0,0,1
61BOS20110MM99480543487115N,Morago,Major,590,Boston,Male,35,87241,2,0,0,167,1,0,0
40ATL20140SW96488057489811N,Siverson,Warren,755,Atlanta,Male,32,112657,2,0,1,11914,1,0,0
61BOS20170SO77403935179902N,Spaulding,Oswaldo,771,Boston,Male,37,129238,1,1,0,6329,0,0,0
91CHL20080LK9364237062169P,Lemay,Karren,775,Chapel Hill,Female,37,0,2,1,0,10482,1,1,0
61BOS20100UL48676741375360N,Umberger,Lorina,696,Boston,Female,57,118404,1,1,1,4857,0,0,0
61BOS20080MT60795216417262N,Mcalhaney,Tammi,768,Boston,Female,39,246,2,0,0,2873,1,0,0
40ATL20100KA78896781145572P,Klockars,Andy,589,Atlanta,Male,36,102248,2,1,1,4873,1,1,0
61BOS20140CD91301512760521N,Corkill,Donita,509,Boston,Female,47,-68,2,0,1,11400,1,0,0
40ATL20140EB85005331785767N,Erskin,Bernardo,824,Atlanta,Male,44,79812,1,1,0,3146,0,0,1
61BOS20190MS26133357260462N,Mcgibboney,Sari,832,Boston,Female,52,60180,1,1,0,10665,0,0,1
61BOS20130TK58452702640158P,Tutas,Keenan,515,Boston,Male,26,-437,3,1,0,14810,0,1,0
61BOS20130BR107792030428N,Barlowe,Regine,505,Boston,Female,43,111783,1,1,0,9289,0,0,0
91CHL20150SC94930418062198P,Seeton,Catherin,652,Chapel Hill,Female,26,64193,2,1,1,12087,0,1,0
61BOS20180EC63042196052442N,Eilbeck,Cristina,633,Boston,Female,31,193,2,0,1,12284,0,0,0
91CHL20130FJ2016431825149P,Faber,Johnie,586,Chapel Hill,Female,35,140567,2,1,0,5618,1,1,0
91CHL20170HK49733124327868N,Haskell,Kamilah,623,Chapel Hill,Female,34,169292,1,0,0,4162,0,0,0
40ATL20110WA30162335551406N,Woock,Annalee,739,Atlanta,Female,30,127524,1,1,0,17065,0,0,0
91CHL20130DK5161847297043P,Douma,Keven,439,Chapel Hill,Male,61,1541,3,1,1,17994,1,1,0
61BOS20140ZW11611107448505N,Zermeno,Willia,624,Boston,Female,51,48126,1,1,0,18723,0,0,1
40ATL20160BE38631529839217N,Breath,Esperanza,846,Atlanta,Female,48,109485,1,1,0,17314,0,0,1
61BOS20120AJ88518447566066N,Agron,Janyce,705,Boston,Female,30,0,1,1,0,17717,0,0,0
91CHL20140BD23174789312814P,Blasz,Dillon,649,Chapel Hill,Male,32,-451,2,1,0,6864,1,1,0
91CHL20150BM74937720461612N,Baer,Margarito,715,Chapel Hill,Male,37,69425,1,0,0,10956,0,0,0
61BOS20100HH26157690854727N,Hipolito,Hilary,590,Boston,Female,43,109956,1,1,0,13527,0,0,0
91CHL20120PD40807666019626N,Policastro,Derek,577,Chapel Hill,Male,36,98398,1,1,0,16410,0,0,1
61BOS20110MM47470093911718N,Mihelic,Mendy,714,Boston,Female,44,120044,1,1,1,7021,0,0,0
91CHL20130LN39836007362887P,Loetz,Nevada,548,Chapel Hill,Female,36,1127,2,1,0,11816,1,1,0
40ATL20150YC41839069610809N,Yutzy,Caterina,747,Atlanta,Female,31,108164,2,0,0,5608,1,0,0
91CHL20160LE22794282424771N,Lykes,Eugena,741,Chapel Hill,Female,47,479,1,1,0,3021,0,0,1
40ATL20130SB75155499438472P,Schemonia,Brandy,549,Atlanta,Female,37,117607,2,1,0,14408,1,1,0
91CHL20160RL36294839414536N,Rudig,Luba,759,Chapel Hill,Female,29,96562,1,1,0,9753,0,0,0
61BOS20160HR107743444976N,Hilston,Roselyn,666,Boston,Female,31,0,1,0,0,13933,0,0,1
61BOS20170AK76679344002850N,Aguliar,Ken,768,Boston,Male,41,97917,1,0,1,14390,0,0,1
91CHL20140LS30401438679077N,Lanzoni,Sallie,736,Chapel Hill,Female,33,320,2,0,1,13318,1,0,0
61BOS20140BW20405939391109N,Banbury,Wyatt,490,Boston,Male,33,75471,1,0,1,11941,0,0,0
91CHL20170HC20560971353288N,Holaday,Cyrus,540,Chapel Hill,Male,33,104389,1,0,0,18647,0,0,0
61BOS20150NM83180316662677N,Nygaro,Merry,833,Boston,Female,23,145256,1,1,0,16487,0,0,1
61BOS20090NS35161308727499N,Newcomer,Sharda,662,Boston,Female,41,90,2,0,1,9917,1,0,0
61BOS20170RD45981207072972N,Riehm,Damian,657,Boston,Male,30,703,1,1,1,17073,0,0,0
61BOS20150CJ64247356762298N,Cayetano,Jona,402,Boston,Female,31,1249,1,1,1,12047,0,0,0
91CHL20130JS98912798376067N,Jaquet,Shalonda,653,Chapel Hill,Female,41,93932,1,0,0,13624,0,0,1
61BOS20170LK68611429435629P,Loeser,Keiko,417,Boston,Female,37,-222,2,1,1,4553,1,1,0
61BOS20170LC44349746328928N,Lahey,Clementine,581,Boston,Female,46,-514,1,1,1,13509,0,0,0
61BOS20110DM1548830172075P,Dono,Minh,670,Boston,Female,54,0,2,1,1,11772,1,1,0
91CHL20170VI36827323546493P,Vaclavik,Ingrid,543,Chapel Hill,Female,51,-448,2,1,0,10469,1,1,0
61BOS20160LD63955710186179N,Ledebuhr,Danyelle,631,Boston,Female,49,372,2,1,1,3042,1,0,0
91CHL20130CC55120822306682P,Camejo,Classie,825,Chapel Hill,Female,52,95454,2,1,0,6295,1,1,0
40ATL20190ID53766132066259N,Idriss,Doris,754,Atlanta,Female,63,135217,1,1,0,7967,0,0,1
61BOS20180SC52320566151022N,Slightam,Chara,779,Boston,Female,48,0,1,1,0,10737,0,0,1
91CHL20120GV19968194637829P,Grago,Venus,635,Chapel Hill,Female,38,-808,2,1,1,7750,1,1,0
91CHL20140MA53858237583003N,Megill,Adrien,506,Chapel Hill,Female,49,98726,1,0,0,8945,0,0,0
61BOS20190BV19352795060014N,Batimon,Viva,728,Boston,Female,31,57831,1,1,1,17127,0,0,1
61BOS20160MC31286298370480N,Molin,Carl,430,Boston,Male,31,105793,1,1,0,4795,0,0,0
61BOS20120GS19358924258629N,Gaglione,Sydney,489,Boston,Male,40,-1823,1,0,1,5336,0,0,0
91CHL20140KI63402638968570N,Klaiber,Inez,463,Chapel Hill,Female,38,-345,2,0,1,637,1,0,0
61BOS20130TI99816840199732N,Trupiano,Irwin,656,Boston,Male,49,271,1,1,1,5237,0,0,0
61BOS20180BR77107903895012N,Bredemeier,Retta,504,Boston,Female,20,86269,1,1,1,13820,0,0,0
91CHL20140PC62678494186358P,Pasquino,Catherine,526,Chapel Hill,Female,33,587,2,1,1,18332,1,1,0
40ATL20180OK28085074365510N,Oborne,Kelvin,614,Atlanta,Male,36,122353,2,0,0,2600,0,0,0
40ATL20100RM66037072402350N,Reaser,Marylin,461,Atlanta,Female,72,82534,1,0,1,9929,0,0,0
91CHL20160KK69262218882288N,Keavney,Kermit,746,Chapel Hill,Male,40,76604,1,1,1,814,0,0,1
61BOS20150RL70303663610370N,Rickabaugh,Libby,634,Boston,Female,41,92174,3,1,0,147,1,0,0
61BOS20140MJ46321635636772P,Murzynski,Jame,619,Boston,Male,30,-1050,2,1,1,18607,1,1,0
91CHL20190TM80004555911716N,Torrie,Mary,537,Chapel Hill,Male,48,66525,2,0,1,4150,0,0,1
61BOS20190BM57042825544272N,Bofinger,Mauricio,638,Boston,Male,37,851,3,0,1,9981,0,0,1
40ATL20140SA64626407367203N,Shannon,Abby,619,Atlanta,Female,38,101444,2,0,0,13107,1,0,0
61BOS20180ZL88376641540268N,Zelinsky,Ladawn,663,Boston,Female,47,98,1,1,0,8551,0,0,1
61BOS20100PY75851826084773P,Pullis,Yen,567,Boston,Female,34,-355,2,1,1,10634,1,1,0
61BOS20090HM80791759498142N,Hessman,Marvin,675,Boston,Male,34,170086,1,1,0,8030,0,0,0
91CHL20140GT49087397398316P,Gansert,Tara,737,Chapel Hill,Female,24,597,2,1,0,13523,0,1,0
61BOS20090RM14345913945623N,Roske,Micah,650,Boston,Male,40,84723,1,1,0,1595,0,0,0
40ATL20090GE31582168658147N,Grado,Ernesto,498,Atlanta,Male,37,98972,3,0,1,9881,1,0,0
91CHL20100MB76395604842869N,Micciche,Bernardo,634,Chapel Hill,Male,49,120688,1,0,1,4806,0,0,0
61BOS20150CL10891070508216N,Chafetz,Lonnie,393,Boston,Male,44,-629,1,1,0,14987,0,0,0
91CHL20180GL48965607161089N,Goetzinger,Lonnie,707,Chapel Hill,Male,40,195696,3,0,1,7632,0,0,1
61BOS20100OR34714691770891N,Ortuno,Randal,552,Boston,Male,41,97814,1,0,0,18202,0,0,0
40ATL20160HS34040823599183N,Holzmeister,Sonia,630,Atlanta,Female,54,96939,3,0,1,9909,1,0,0
40ATL20180AM33560934772955N,Almeter,Maximo,900,Atlanta,Male,19,100170,1,0,0,16939,0,0,1
40ATL20130WL16266933040444N,Wedekind,Lindsay,485,Atlanta,Male,38,98526,1,1,0,1520,0,0,0
91CHL20120DC92030307784194N,Dufrane,Cathrine,810,Chapel Hill,Female,49,93949,5,1,0,8854,0,0,1
91CHL20190TF17244440193383N,Tesoriero,Florencia,579,Chapel Hill,Female,34,117,1,1,0,10509,0,0,0
61BOS20140CR30552313468540N,Cerutti,Renata,696,Boston,Female,42,144793,1,1,0,8823,0,0,1
61BOS20080GA83136385737244N,Gerock,Arthur,608,Boston,Male,34,832,1,0,1,10743,0,0,0
61BOS20180SE80228394636424N,Spencer,Enoch,534,Boston,Male,31,-1144,1,1,0,13419,0,0,0
91CHL20170SD70185188039434P,Solis,Denis,717,Chapel Hill,Male,34,0,2,1,0,5769,1,1,0
40ATL20100SR91570864394221N,Sproull,Ressie,649,Atlanta,Female,23,77349,1,1,0,10791,0,0,0
40ATL20130MA62572795951343N,Marineau,Arla,658,Atlanta,Female,60,72652,1,0,0,2628,0,0,1
61BOS20160JG69084554813785N,Jinright,Gino,554,Boston,Male,60,47990,1,1,1,18121,0,0,0
40ATL20150AC48149402761036N,Albertsen,Christian,683,Atlanta,Male,41,100223,2,0,1,18800,1,0,0
61BOS20100SL12947296876960N,Sabine,Leone,453,Boston,Female,73,-218,1,1,1,3258,0,0,0
91CHL20150AM81793432622330N,Arnio,Malik,581,Chapel Hill,Male,32,615,2,1,1,1450,1,0,0
61BOS20080ML2039207238282P,Murat,Lucius,596,Boston,Male,40,816,2,1,0,8366,1,1,0
61BOS20120BL85829277908635P,Bussey,Lyn,609,Boston,Female,36,171,2,1,0,13285,1,1,0
61BOS20120ME82294669470128P,Mallia,Erica,476,Boston,Female,26,662,3,1,0,17467,0,1,0
61BOS20110SC90755261302242N,Spehar,Cicely,599,Boston,Female,42,1248,2,1,0,1007,1,0,0
61BOS20110HS87984759165055N,Herriott,Sage,724,Boston,Female,49,0,1,1,1,11561,0,0,0
91CHL20160LD31881258228592N,Lowis,Delisa,737,Chapel Hill,Female,58,0,2,1,0,12868,0,0,1
61BOS20160TN1175875425632N,Tyndall,Nella,393,Boston,Female,33,115320,1,1,0,10592,0,0,0
91CHL20120LA840264872538N,Leingang,Alene,558,Chapel Hill,Female,28,134019,2,1,1,1815,0,0,0
91CHL20190SJ98685738118218N,Salls,June,580,Chapel Hill,Female,50,108835,3,0,0,6547,0,0,1
40ATL20120HA61614161296610N,Hauze,Angelika,870,Atlanta,Female,55,135349,1,1,1,5904,0,0,1
61BOS20180SK69076109957688P,Soga,Keven,635,Boston,Male,49,133,2,1,0,14030,0,1,0
91CHL20150SV70618036505764N,Sasser,Vincenzo,556,Chapel Hill,Male,44,82070,1,0,0,7628,0,0,1
61BOS20170CJ89297193942297N,Cavender,Jasmine,476,Boston,Female,32,-1315,1,0,1,7547,0,0,0
91CHL20080LM51782012106432P,Lopp,Mallory,798,Chapel Hill,Female,35,0,2,1,0,10466,1,1,0
91CHL20090PV55152629876341N,Pio,Virgilio,547,Chapel Hill,Male,40,80314,1,0,1,2888,0,0,0
61BOS20110TT77763916488468N,Taddei,Tamisha,563,Boston,Female,40,135,1,1,0,14612,0,0,0
40ATL20140ES89337004377904N,Erling,Stephan,650,Atlanta,Male,33,80137,1,1,0,11404,0,0,0
61BOS20110KE6874542877082N,Kidner,Earl,578,Boston,Male,33,-344,1,1,0,3633,0,0,0
91CHL20160FR59005714099694P,Flood,Rex,636,Chapel Hill,Male,31,601,2,1,0,6877,1,1,0
91CHL20110NQ66771929366014N,Neto,Quincy,584,Chapel Hill,Male,45,463,2,0,1,16289,1,0,0
61BOS20120OT99595702401190N,Opalka,Twyla,512,Boston,Female,46,325,2,0,0,9579,1,0,0
40ATL20160MS78364741293551P,Mccastle,Sun,528,Atlanta,Female,43,99780,2,1,1,4164,1,1,0
40ATL20110SI56303902125154N,Sakash,Isreal,806,Atlanta,Male,37,105711,1,1,1,8225,0,0,0
40ATL20140BK12913422152193N,Berzins,Kurtis,615,Atlanta,Male,35,173922,2,0,0,6627,1,0,0
61BOS20150VF1524682186007N,Vanorden,Felipe,563,Boston,Male,31,83455,1,0,1,18540,0,0,0
40ATL20160PT9788174169684N,Pewitt,Travis,500,Atlanta,Male,53,110444,2,0,1,7453,1,0,0
91CHL20120SJ89445333582939N,Strine,Jeffery,563,Chapel Hill,Male,28,-3,2,1,0,1380,0,0,0
91CHL20140FD2377436780946N,Flach,Deandrea,751,Chapel Hill,Female,33,0,1,0,0,12577,0,0,1
61BOS20170KA21200227395446N,Kraker,Adalberto,632,Boston,Male,35,72219,1,1,1,5637,0,0,0
61BOS20180LU21989009194668P,Lantey,Ulrike,656,Boston,Female,42,0,2,1,0,5909,0,1,0
61BOS20190FM39951324414103N,Friede,Margaretta,763,Boston,Female,33,121647,1,0,0,14082,0,0,1
61BOS20140LE9140334797395N,Lothrop,Elda,736,Boston,Female,26,157210,1,1,0,9802,0,0,0
61BOS20120KL4549563113068P,Kort,Laverna,501,Boston,Female,32,1565,2,1,1,4901,1,1,0
91CHL20110MK84769068421087N,Mcgraff,Kirk,557,Chapel Hill,Male,49,78289,1,1,0,11843,0,0,0
61BOS20110PG40679539576393N,Panning,Gregg,402,Boston,Male,30,116640,1,1,1,9325,0,0,0
91CHL20100SL5851931741063N,Schoenhut,Leonard,388,Chapel Hill,Male,35,156868,1,1,0,1854,0,0,0
61BOS20160VM69464891877380P,Vecino,Maxie,372,Boston,Female,29,771,2,1,0,5131,0,1,0
61BOS20140SL22541960293193N,Sutherland,Lavera,531,Boston,Female,24,-977,3,0,1,5235,0,0,0
91CHL20140BC28233579405792N,Bellantone,Clint,745,Chapel Hill,Male,41,71438,2,1,1,6271,0,0,1
61BOS20110BJ30140006076097P,Bizub,Ji,593,Boston,Female,37,53771,2,1,1,17355,1,1,0
91CHL20130KS62802871054948N,Kobbe,Sam,510,Chapel Hill,Male,25,1068,2,0,0,9078,0,0,0
61BOS20150PM25296232464163N,Pulling,Mario,623,Boston,Male,30,84997,1,0,1,3677,0,0,0
91CHL20100BP52357621289735N,Beacher,Peter,568,Chapel Hill,Male,26,-1736,1,1,0,4649,0,0,0
61BOS20080LL34739006667732P,Lavigne,Luigi,645,Boston,Male,32,-518,2,1,0,10507,1,1,0
61BOS20180KW34145953383086N,Koslow,Walter,512,Boston,Male,39,77546,1,0,0,8173,0,0,0
40ATL20170SF40231490908385P,Sumerix,Fredric,630,Atlanta,Male,33,132569,2,1,1,3517,1,1,0
40ATL20100MU54910980897792N,Mccuistion,Un,664,Atlanta,Female,39,77572,1,1,0,6190,0,0,0
40ATL20110ML7969979820478N,Morman,Lizeth,608,Atlanta,Female,43,101154,1,1,0,5940,0,0,1
40ATL20120DN72042433790640N,Dagrella,Nannie,698,Atlanta,Female,33,64274,2,0,0,1721,1,0,0
91CHL20150MD6624082040172P,Melsheimer,Dusty,728,Chapel Hill,Male,34,1460,2,1,1,4007,1,1,0
91CHL20130RH89473059396696N,Rueb,Hunter,607,Chapel Hill,Male,35,56,2,0,0,38,0,0,1
61BOS20100GA86192735434904P,Gentges,Alec,649,Boston,Male,42,-513,3,1,0,15090,1,1,0
40ATL20170CD24005903937837P,Cusano,Darci,540,Atlanta,Female,34,98623,2,1,1,12267,1,1,0
91CHL20140DN46500535167886N,Deubler,Noah,587,Chapel Hill,Male,24,109002,1,1,1,13459,0,0,0
40ATL20130OS61730742311995N,Ohalloran,Seymour,602,Atlanta,Male,33,128944,1,1,1,9336,0,0,0
40ATL20170WT37186887239952N,Waldoch,Thanh,891,Atlanta,Male,30,116061,1,1,0,5717,0,0,1
61BOS20070PS39079957383916P,Pretti,Scarlet,620,Boston,Female,27,-104,2,1,1,13012,0,1,0
61BOS20090WG65366791709803P,Wend,Gale,641,Boston,Male,39,-828,2,1,0,3811,1,1,0
91CHL20160GB54414940649302N,Gonyo,Bert,484,Chapel Hill,Male,35,136445,2,1,1,871,1,0,0
61BOS20180HR99783369324318N,Hatfield,Rosaline,639,Boston,Female,54,90849,1,1,0,6532,0,0,1
61BOS20120SF70185919712557N,Shomo,Floyd,635,Boston,Male,38,87565,1,1,0,16666,0,0,0
91CHL20150LM55433572157542P,Luarca,Maximina,448,Chapel Hill,Female,30,-1238,3,1,0,11695,1,1,0
61BOS20180BL28597057059743N,Brindamour,Lou,902,Boston,Female,35,106942,2,1,0,8185,0,0,1
61BOS20130PL57379205682666N,Palafox,Lupita,612,Boston,Female,44,146522,1,1,0,3486,0,0,0
61BOS20130BN29714706790752N,Buzzelli,Nisha,586,Boston,Female,26,93743,1,0,1,13670,0,0,0
91CHL20110BC54923783851440N,Biasotti,Charles,533,Chapel Hill,Male,27,1764,2,0,0,13622,0,0,0
91CHL20100BL19823400158417N,Bryand,Leland,653,Chapel Hill,Male,42,741,2,1,1,2703,1,0,0
61BOS20110PY38569754793567N,Panchak,Young,728,Boston,Male,40,98019,2,0,0,13606,1,0,0
61BOS20090OD5128264800720N,Ockenfels,Damian,646,Boston,Male,31,87439,2,0,0,2349,1,0,0
40ATL20180DM52872222028776N,Dalbec,Minda,677,Atlanta,Female,36,100586,1,0,0,15081,0,0,0
61BOS20170CR55227432249471P,Cizek,Randal,567,Boston,Male,39,-499,3,1,1,16169,1,1,0
61BOS20180SP38513577972365N,Sabat,Parthenia,532,Boston,Female,35,91354,1,1,0,14838,0,0,0
91CHL20180GT72502523383121N,Gazo,Theo,656,Chapel Hill,Male,48,2015,3,0,1,2836,0,0,0
91CHL20160CR18607666612727N,Cianflone,Rheba,642,Chapel Hill,Female,28,-92,2,0,1,18121,0,0,0
40ATL20150BR16240653587330N,Bispham,Randell,801,Atlanta,Male,65,87341,1,1,0,3377,0,0,1
61BOS20090KC71140708837668N,Kosloski,Christin,748,Boston,Female,40,120696,1,1,0,8766,0,0,0
61BOS20130PS53137162604448N,Purdue,Sherwood,457,Boston,Male,36,89061,1,0,1,2963,0,0,0
61BOS20150FE66183627015356N,Furuta,Eleonore,588,Boston,Female,22,414,2,0,1,7374,0,0,0
61BOS20140LC89084438320342N,Lorance,Cleo,514,Boston,Female,20,65131,1,1,0,6761,0,0,0
61BOS20110BW65456599897028N,Brescia,Wilton,711,Boston,Male,44,119,1,1,0,13176,0,0,1
61BOS20100DJ10888576880018N,Dahlka,Jonathan,465,Boston,Male,52,94772,2,0,1,15892,1,0,0
61BOS20130CN38906275711343P,Chagnon,Newton,787,Boston,Male,36,734,2,1,0,13329,1,1,0
40ATL20160LC26640512276241N,Liesmann,Chia,763,Atlanta,Female,44,76348,2,0,1,4169,1,0,0
61BOS20120CK79245355845237N,Casimiro,Kimberlie,467,Boston,Female,23,722,2,0,1,9113,0,0,0
91CHL20190FR53772420684824N,Fouquet,Raquel,629,Chapel Hill,Female,42,69030,1,0,1,12857,0,0,1
91CHL20160SC8810070448373N,Schwanke,Christina,588,Chapel Hill,Female,49,63533,1,1,1,1886,0,0,0
